id,id_port,ISO3166A3,ISO3166A2,LOCODE,NAME,DIACRISTIC,FUNCTION,PORT_NAME,AUTHORITIE,ADDRESS,WEBSITE,X,Y,cruise,cruiseID,test,col1,col2,col3,col4,col5,col6,col7,colB,natlScale,City,Location,yes_anchor,matchme,trackback,latitude,longitude,Note,Country,Terminal,matched,anchor_id,name_anchr,scaleRank
"368","572",CHL,CL,CLR,Caleta Clarencia,Caleta Clarencia,1-------,Port of Caleta Clarencia,"0",Caleta Clarencia - Chile,,-70.13810365000,-52.89611111000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Caleta Clarencia,city,"-1",caleta clarencia,"367",-52.896111,-70.138104,,,,"0","-1",,"11"
"369","573",CHL,CL,COL,Caleta Coloso,Caleta Coloso,1-------,Port of Caleta Coloso,"0",Caleta Coloso - Chile,,-70.45954064000,-23.75722222000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Caleta Coloso,city,"-1",caleta coloso,"368",-23.757222,-70.459541,,,,"0","-1",,"11"
"370","574",CHL,CL,WCA,Castro,Castro,1-34----,Port of Castro,Castro Port Authority,"Castro, Llanquihue - Chile",,-73.76684335000,-42.48277778000,"0","0","-1","1","0","1","1","0","0","0","0",10.000,Castro,city,"-1",castro,"369",-42.482778,-73.766843,,,,"0","-1",,"7"
"371","575",CHL,CL,PCH,Puerto Chacabuco,Puerto Chacabuco,1-3-----,Port of Chacabuco,Empresa Portuaria Chacabuco,Recinto Portuario S/N - Puerto Chacabuco XI Region - Chile,www.portchacabuco.cl,-72.81878681000,-45.46833333000,"0","0","-1","1","0","1","0","0","0","0","0",0.500,Puerto Chacabuco,city,"-1",puerto chacabuco,"370",-45.468333,-72.818787,,,,"0","-1",,"11"
"372","576",CHL,CL,CNR,Chañaral,Chanaral,1234----,Port of Chanaral,Chanaral Port Authority,Casilla 48 - Chanaral - Chile,,-70.63439340000,-26.35055556000,"0","0","-1","1","1","1","1","0","0","0","0",10.000,Chanaral,city,"-1",chañaral,"371",-26.350556,-70.634393,,,,"0","-1",,"7"
"373","577",CHL,CL,CQQ,Coquimbo,Coquimbo,1-------,Port of Coquimbo,Empresa Portuaria Coquimbo,Melgarejo No 676 - Coquimbo - Chile,www.puertocoquimbo.cl,-71.33404005000,-29.94805556000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Coquimbo,city,"-1",coquimbo,"372",-29.948056,-71.334040,,,,"0","-1",,"11"
"374","578",CHL,CL,CNL,Coronel,Coronel,123-----,Port of Coronel,Compania Puerto de Coronel SA,Cousino 49 - Coronel - Chile,,-73.15335689000,-37.02833333000,"0","0","-1","1","1","1","0","0","0","0","0",5.000,Coronel,city,"1",coronel,"373",-37.030000,-73.160000,,,,"0","398",Coronel,"8"
"375","582",CHL,CL,GYC,Guayacán,Guayacan,1-------,Port of Guayacan,Guayacan Port Authority,"Minera del Pacifico - Pedro Pablo Munoz 675, La Serena - Guayacan - Chile",,-71.35653710000,-29.97166667000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Guayacan,city,"-1",guayacán,"374",-29.971667,-71.356537,,,,"0","-1",,"11"
"376","583",CHL,CL,HSO,Huasco,Huasco,1-------,Port of Huasco,"0",Calle Concheria 104 - Huasco 111 Region - Huasco - Chile,,-71.25088339000,-28.46583333000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Huasco,city,"-1",huasco,"375",-28.465833,-71.250883,,,,"0","-1",,"11"
"377","584",CHL,CL,IQQ,Iquique,Iquique,1--4----,Port of Iquique,Empresa Portuaria Iquique IPI,Avenida Jorge Barrera #62 - Iquique - Chile,www.epi.cl,-70.15176678000,-20.20277778000,"0","0","-1","1","0","0","1","0","0","0","0",30.000,Iquique,city,"1",iquique,"376",-20.200000,-70.160000,,,,"0","404",Iquique,"5"
"378","587",CHL,CL,LQN,Lirquén,Lirquen,123-----,Port of Lirquen,Puerto de Lirquen SA,Casilla 937 - RCTO Portuario s/n - Concepcion - Chile,,-72.98439340000,-36.71083333000,"0","0","-1","1","1","1","0","0","0","0","0",0.500,Lirquen,city,"-1",lirquén,"377",-36.710833,-72.984393,,,,"0","-1",,"11"
"379","588",CHL,CL,LTA,Lota,Lota,1-3-----,Port of Lota,"0",Lota - Chile,,-73.15848057000,-37.09805556000,"0","0","-1","1","0","1","0","0","0","0","0",5.000,Lota,city,"1",lota,"378",-37.100000,-73.150000,,,,"0","397",Lota,"8"
"380","589",CHL,CL,MJS,Mejillones,Mejillones,1-------,Port of Mejillones,"0","Av. Longitudinal 5500 - Puerto Angamos, 2 piso - Mejillones - Chile",www.mejillones.com,-70.40989399000,-23.08777778000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Mejillones,city,"-1",mejillones,"379",-23.087778,-70.409894,,,,"0","-1",,"11"
"381","590",CHL,CL,PMC,Puerto Montt,Puerto Montt,1234----,Port of Montt,Empresa Portuaria Puerto Montt,Avenida Angelmo 1673 - Puerto Montt - Chile,www.empormontt.cl,-72.95441696000,-41.48361111000,"0","0","-1","1","1","1","1","0","0","0","0",30.000,Puerto Montt,city,"1",puerto montt,"380",-41.480000,-72.960000,,,,"0","395",Puerto Montt,"5"
"382","595",CHL,CL,PNT,Puerto Natales,Puerto Natales,1-34----,Port of Puerto Natales,"0",Puerto Natales - Chile,,-72.50936396000,-51.73111111000,"0","0","-1","1","0","1","1","0","0","0","0",10.000,Puerto Natales,city,"-1",puerto natales,"381",-51.731111,-72.509364,,,,"0","-1",,"7"
"383","596",CHL,CL,PPY,Puerto Percy,Puerto Percy,1-------,Port of Puerto Percy,"0",Puerto Percy - Chile,,-70.25848057000,-52.89694444000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Puerto Percy,city,"-1",puerto percy,"382",-52.896944,-70.258481,,,,"0","-1",,"11"
"384","597",CHL,CL,PUQ,Punta Arenas,Punta Arenas,1-34----,Port of Punta Arenas,Empresa Portuaria Austral,Casilla 193 - Libertador Bernardo 1385 - Punta Arenas - Chile,www.epa.co.cl,-70.90477032000,-53.16833333000,"0","0","-1","1","0","1","1","0","0","0","0",50.000,Punta Arenas,city,"2",punta arenas,"383",-53.160000,-70.900000,,,,"0","393",Rada Punta Arenas,"4"
"385","599",CHL,CL,QMC,Quemchi,Quemchi,1-3-----,Port of Quemchi,Quemchi Port Authority,Empressa Porturia de Chile - Teniente 2 - Puerto Natales - Chile,,-73.47656066000,-42.14777778000,"0","0","-1","1","0","1","0","0","0","0","0",0.500,Quemchi,city,"-1",quemchi,"384",-42.147778,-73.476561,,,,"0","-1",,"11"
"386","600",CHL,CL,QTV,Quintero,Quintero,1-3-----,Port of Quintero,"0",Fernandez Mella 87 - Quintero - Chile,,-71.52143698000,-32.78027778000,"0","0","-1","1","0","1","0","0","0","0","0",0.500,Quintero,city,"-1",quintero,"385",-32.780278,-71.521437,,,,"0","-1",,"11"
"387","603",CHL,CL,SVE,San Vicente,San Vicente,1-3-----,Port of San Vicente,Empresa Portuaria Talcahuano San Vicente,Avenida Blanco Encalada 547 - Talcahuano - Chile,www.puertotalcahuano.cl,-73.13616019000,-36.72916667000,"0","0","-1","1","0","1","0","0","0","0","0",0.500,San Vicente,city,"-1",san vicente,"386",-36.729167,-73.136160,,,,"0","-1",,"11"
"388","604",CHL,CL,TAL,Talcahuano,Talcahuano,123-----,Port of Talcahuano,Empresa Portuaria Talcahuano San Vicente,Avenida Blanco Encalada 547 - Talcahuano - Chile,www.puertotalcahuano.cl,-73.10229682000,-36.70527778000,"0","0","-1","1","1","1","0","0","0","0","0",5.000,Talcahuano,city,"1",talcahuano,"387",-36.700000,-73.100000,,,,"0","399",Talcahuano,"8"
"389","605",CHL,CL,TTC,Taltal,Taltal,1--4----,Port of Taltal,Taltal Port Authority,Capitania de Puerto - Taltal - Chile,,-70.48457008000,-25.39722222000,"0","0","-1","1","0","0","1","0","0","0","0",10.000,Taltal,city,"-1",taltal,"388",-25.397222,-70.484570,,,,"0","-1",,"7"
"390","606",CHL,CL,TOQ,Tocopilla,Tocopilla,1--4----,Port of Tocopilla,Tocopilla Port Authority,"Casilla 2098 - Soc Quimica, Minera de Chile SA - Tocopilla - Chile",,-70.20565371000,-22.08611111000,"0","0","-1","1","0","0","1","0","0","0","0",20.000,Tocopilla,city,"1",tocopilla,"389",-22.080000,-70.230000,,,,"0","403",Tocopilla,"6"
"391","607",CHL,CL,ZAL,Valdivia,Valdivia,1234----,Port of Valdivia,Valdivia Port Authority,Calle Luis Pasteur 5280 - P3 - Santiago - Chile,,-73.22656066000,-39.81666667000,"0","0","-1","1","1","1","1","0","0","0","0",50.000,Valdivia,city,"2",valdivia,"390",-39.800000,-73.250000,,,,"0","396",Bahia De Valdivia,"4"
"392","608",CHL,CL,SAI,San Antonio,San Antonio,123-----,Puerto San Antonio,Multioperated Terminal,Alan Macowan - San Antonio 0245 - Chile,www.sanantonioport.com,-71.61808009000,-33.58750000000,"0","0","-1","1","1","1","0","0","0","0","0",5.000,San Antonio,city,"2",san antonio,"391",-33.580000,-71.610000,,,,"0","400",Puerto San Antonio,"8"
"393","611",CHN,CN,DCB,Da Chan Bay,Da Chan Bay,1-3-----,Da Chan Bay Terminal One,Da Chan Bay Terminal One,Xi Xiang - Bao An District - Shenzhen 518102 - China,www.dachanbayone.com,113.85406360000,22.54416667000,"0","0","-1","1","0","1","0","0","0","0","0",0.500,Da Chan Bay,city,"-1",da chan bay,"392",22.544167,113.854064,,,,"0","-1",,"11"
"394","612",CHN,CN,LFN,Lufeng,Lufeng,1-3-----,Lufeng Terminal,Lufeng Terminal (Statoil Orient),"13/F Chiwan Petroleum Bldg - Chiwan - Shekou, Guangdong 518068 - China",,115.77126030000,22.46666667000,"0","0","-1","1","0","1","0","0","0","0","0",0.500,Lufeng,city,"-1",lufeng,"393",22.466667,115.771260,,,,"0","-1",,"11"
"395","613",CHN,CN,CAN,Nansha Port,Guangzhou,12345---,Nansha Port,"0",Guangzhou - China,,113.67108360000,22.64027778000,"0","0","-1","1","1","1","1","1","0","0","0",10.000,Guangzhou,city,"-1",nansha port,"394",22.640278,113.671084,,,,"0","-1",,"7"
"396","616",CHN,CN,BOH,Baoshan,Baoshan,1-3-----,Port of Baoshan,"0",Baoshan - China,,121.49163720000,31.40277778000,"0","0","-1","1","0","1","0","0","0","0","0",0.500,Baoshan,city,"-1",baoshan,"395",31.402778,121.491637,,,,"0","-1",,"11"
"397","617",CHN,CN,BAS,Basuo,Basuo,1-------,Port of Basuo,Hainan Port Management Bureau,"Basuo Port Admin Office - Haigang Road - Basuo, Hainan 572600 - China",,108.62020020000,19.10250000000,"0","0","-1","1","0","0","0","0","0","0","0",2.000,Basuo,city,"1",basuo,"396",19.100000,108.610000,,,,"0","1377",Basuo,"9"
"398","618",CHN,CN,BAY,Bayuquan,Bayuquan,1-------,Port of Bayuquan,"0",Bayuquan - China,,122.09322730000,40.28777778000,"0","0","-1","1","0","0","0","0","0","0","0",2.000,Bayuquan,city,"1",bayuquan,"397",40.300000,122.080000,,,,"0","1432",Bayuquan,"9"
"399","620",CHN,CN,BHY,Beihai,Beihai,1--4----,Port of Beihai,Beihai Harbour Administration,"Administration Office - 75 Haijiao Road - Beihai, Guangxi 536000 - China",,109.07055360000,21.45861111000,"0","0","-1","1","0","0","1","0","0","0","0",20.000,Beihai,city,"1",beihai,"398",21.480000,109.060000,,,,"0","1376",Beihai,"6"
"400","621",CHN,CN,BEI,Beilun,Beilun,1-3-----,Port of Beilun,"0",Beilun - China,,121.85282690000,29.93805556000,"0","0","-1","1","0","1","0","0","0","0","0",0.500,Beilun,city,"-1",beilun,"399",29.938056,121.852827,,,,"0","-1",,"11"
"401","626",CHN,CN,CGU,Changshu,Changshu,1-3-----,Port of Changshu,Changshu Xinghua Changjiang Development Co Ltd,"88 Jinsha Jiang Road - Changshu, Jiangsu 215513 - China",,120.95565370000,31.76194444000,"0","0","-1","1","0","1","0","0","0","0","0",0.500,Changshu,city,"-1",changshu,"400",31.761944,120.955654,,,,"0","-1",,"11"
"402","627",CHN,CN,CZX,Changzhou,Changzhou,12------,Port of Changzhou,Changzhou Harbour Administration Department,"Administration Office - Weitang Town New District - Changzhou, Jiangsu 213128 - China",,120.00618370000,31.95972222000,"0","0","-1","1","1","0","0","0","0","0","0",0.500,Changzhou,city,"-1",changzhou,"401",31.959722,120.006184,,,,"0","-1",,"11"
"403","629",CHN,CN,CWN,Chiwan,Chiwan,1-3-----,Port of Chiwan,Chiwan Port Authority,"c/o China Ocean Shpg Agency - Gangwan Yi Road, Shekou - Shenzhen, Guangdong 518067 - China",,113.87126030000,22.47388889000,"0","0","-1","1","0","1","0","0","0","0","0",0.500,Chiwan,city,"-1",chiwan,"402",22.473889,113.871260,,,,"0","-1",,"11"
"404","631",CHN,CN,CMG,Chongming,Chongming,1-------,Port of Chongming,"0",Chongming - China,,121.38457010000,31.62722222000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Chongming,city,"-1",chongming,"403",31.627222,121.384570,,,,"0","-1",,"11"
"405","634",CHN,CN,DLC,Dalian,Dalian,12345---,Port of Dalian,Dalian Port Corporation Limited,"1 Gangwan Street - Zhongshan District - Dalian, Liaoning 116004 - China",www.portdalian.com,121.65035340000,38.93361111000,"0","0","-1","1","1","1","1","1","0","0","0",50.000,Dalian,city,"-1",dalian,"404",38.933611,121.650353,,,,"0","-1",,"4"
"406","635",CHN,CN,DDG,Dandong,Dandong,123-----,Port of Dandong,Dandong Port Authority,"7 Xingwu Road - Dandong, Zhenxing 118000 - China",www.dandongport.com,124.34181390000,40.04055556000,"0","0","-1","1","1","1","0","0","0","0","0",0.500,Dandong,city,"-1",dandong,"405",40.040556,124.341814,,,,"0","-1",,"11"
"407","638",CHN,CN,DSN,Dongshan,Dongshan,1-------,Port of Dongshan,Dongshan Port Authority,"Port Administration Office - Shipping Building - Dongshan Port, Fujian 363401 - China",,117.51024730000,23.74666667000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Dongshan,city,"-1",dongshan,"406",23.746667,117.510247,,,,"0","-1",,"11"
"408","642",CHN,CN,FAN,Fangcheng,Fangcheng,1-3-----,Port of Fangcheng,Fangcheng Port Authority,"Port Administration Office - 22 Youyi Road - Fangcheng, Guangxi 538001 - China",,108.35159010000,21.76027778000,"0","0","-1","1","0","1","0","0","0","0","0",2.000,Fangcheng,city,"1",fangcheng,"407",21.750000,108.350000,,,,"0","1375",Fang-Cheng,"9"
"409","645",CHN,CN,FOS,Foshan,Foshan,123-----,Port of Foshan,Foshan Harbour Administration Department,"4 Nandi Road - Foshan, Guangdong 528000 - China",,113.06737340000,22.99083333000,"0","0","-1","1","1","1","0","0","0","0","0",0.500,Foshan,city,"-1",foshan,"408",22.990833,113.067373,,,,"0","-1",,"11"
"410","649",CHN,CN,FOC,Fuzhou,Fuzhou,12345---,Port of Fuzhou,Fuzhou Port Affairs Bureau,"Port Administration Office - Gangkou Road - Mawei Fuzhou, Fujian 350015 - China",,119.30053000000,26.04750000000,"0","0","-1","1","1","1","1","1","0","0","0",50.000,Fuzhou,city,"-1",fuzhou,"409",26.047500,119.300530,,,,"0","-1",,"4"
"411","651",CHN,CN,CAN,Guangzhou,Guangzhou,12345---,Port of Guangzhou,Guangzhou Port Affairs Bureau,"531 Gangqian Road - Huangpu District - Guangzhou, Guangdong 510000 - China",www.gzport.com,113.40936400000,23.09416667000,"0","0","-1","1","1","1","1","1","0","0","0",75.000,Guangzhou,city,"-1",guangzhou,"410",23.094167,113.409364,,,,"0","-1",,"3"
"412","654",CHN,CN,HAI,Haian,Haian,1-3-----,Port of Haian,Haian Harbour Administration Department,"Haiangang Matou - Haian, Guangdong 524145 - China",,110.12196700000,20.23583333000,"0","0","-1","1","0","1","0","0","0","0","0",0.500,Haian,city,"-1",haian,"411",20.235833,110.121967,,,,"0","-1",,"11"
"413","655",CHN,CN,HAK,Haikou,Haikou,12345---,Port of Haikou,Haikou Power Plant,"Macun - Chengmai County, Hainan 571923 - China",,110.27497060000,20.02777778000,"0","0","-1","1","1","1","1","1","0","0","0",30.000,Haikou,city,"-1",haikou,"412",20.027778,110.274971,,,,"0","-1",,"5"
"414","656",CHN,CN,HME,Haimen,Haimen,1-------,Port of Haimen,Haimen Port Authority,"Port Administration Office - Jiaojiang District - Taizhou, Zhejiang 318000 - China",,121.44181390000,28.69027778000,"0","0","-1","1","0","0","0","0","0","0","0",5.000,Haimen,city,"2",haimen,"413",28.680000,121.450000,,,,"0","1411",Jiaojiang,"8"
"415","668",CHN,CN,HHA,Huanghua,Huanghua,1-3-----,Port of Huanghua,Huanghua Harbour Administration Bureau,"Administration Office - Xincun Village - Huanghua, Hebei 061110 - China",,117.61914020000,38.48833333000,"0","0","-1","1","0","1","0","0","0","0","0",0.500,Huanghua,city,"-1",huanghua,"414",38.488333,117.619140,,,,"0","-1",,"11"
"416","669",CHN,CN,HUA,Huangpu,Huangpu,123-----,Port of Huangpu,"0",Huangpu - China,,113.48545350000,23.06194444000,"0","0","-1","1","1","1","0","0","0","0","0",2.000,Huangpu,city,"1",huangpu,"415",23.050000,113.500000,,,,"0","1381",Huangpuxingang,"9"
"417","671",CHN,CN,HUI,Huizhou,Huizhou,1-3-----,Port of Huizhou,Huizhou Port Stevedoring Co,"Admin Office, Quanwan - Daya Bay Econ and Tech Dev - Huizhou, Guangdong 516273 - China",,114.55795050000,22.69777778000,"0","0","-1","1","0","1","0","0","0","0","0",0.500,Huizhou,city,"-1",huizhou,"416",22.697778,114.557951,,,,"0","-1",,"11"
"418","675",CHN,CN,JMN,Jiangmen,Jiangmen,1-3-5---,Port of Jiangmen,Jiangmen Harbour Administration Bureau,"85 Dizhong Road - Jiangmen, Guandong 529000 - China",www.jmct.com.cn,113.00194350000,22.50250000000,"0","0","-1","1","0","1","0","1","0","0","0",20.000,Jiangmen,city,"-1",jiangmen,"417",22.502500,113.001944,,,,"0","-1",,"6"
"419","676",CHN,CN,JIA,Jiangyin,Jiangyin,1-3-----,Port of Jiangyin,Jiangyin Port Authority,"Administration Office - 201 Tongjiang Road - Jiangyin, Jiangsu 214433 - China",,120.22126030000,31.93194444000,"0","0","-1","1","0","1","0","0","0","0","0",10.000,Jiangyin,city,"1",jiangyin,"418",31.910000,120.230000,,,,"0","1414",Jiangyin,"7"
"420","681",CHN,CN,JNZ,Jinzhou,Jinzhou,123-----,Port of Jinzhou,Jinzhou Port Autority,"Port Administration Office - 11-2 Zhongyand Street - Jinzhou, Liaoning 121007 - China",www.jinzhouport.com,121.05636040000,40.81277778000,"0","0","-1","1","1","1","0","0","0","0","0",2.000,Jinzhou,city,"1",jinzhou,"419",40.750000,121.100000,,,,"0","1430",Jinzhou Wan,"9"
"421","684",CHN,CN,LAI,Laizhou,Laizhou,1-3-----,Port of Laizhou,Laizhou Port Authority,"1 Haigang Road - Sanshan Island - Laizhou, Shandong 261442 - China",,119.93934040000,37.41000000000,"0","0","-1","1","0","1","0","0","0","0","0",0.500,Laizhou,city,"-1",laizhou,"420",37.410000,119.939340,,,,"0","-1",,"11"
"422","685",CHN,CN,LSN,Lanshan,Lanshan,1-------,Port of Lanshan,Lanshan Port Authority,"Port Administration Office - Lanshan, Shandong 276808 - China",,119.35883390000,35.10000000000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Lanshan,city,"-1",lanshan,"421",35.100000,119.358834,,,,"0","-1",,"11"
"423","687",CHN,CN,LYG,Lianyungang,Lianyungang,1234----,Port of Lianyungang,Lianyungang Port Affairs,"Administration Bureau - 99 Zhongshan Dong Road - Lianyungang, Jiangsu 222046 - China",www.lygport.com.cn,119.40848060000,34.74527778000,"0","0","-1","1","1","1","1","0","0","0","0",10.000,Lianyungang,city,"-1",lianyungang,"422",34.745278,119.408481,,,,"0","-1",,"7"
"424","690",CHN,CN,LKU,Longkou,Longkou,1-3-----,Port of Longkou,Longkou Port Authority,"Port Administration Office - 24 Huanhai Road - Longkou, Shandong 265700 - China",,120.30777390000,37.64611111000,"0","0","-1","1","0","1","0","0","0","0","0",2.000,Longkou,city,"1",longkou,"423",37.630000,120.280000,,,,"0","1426",Longkou Gang,"9"
"425","691",CHN,CN,LGY,Longyan,Longyan,1-------,Port of Longyan,Longyan Port Authority,"Longxudao - Rongcheng City, Shandong 264309 - China",,122.63934040000,37.41694444000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Longyan,city,"-1",longyan,"424",37.416944,122.639340,,,,"0","-1",,"11"
"426","698",CHN,CN,NTG,Nantong,Nantong,1-------,Port of Nantong,"Nantong Port Group Co., Ltd.","Administration Office - 140 Renming Road (W) - Nantong, Jiangsu 226005 - China",www.ntport.com.cn,120.77002360000,32.02416667000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Nantong,city,"-1",nantong,"425",32.024167,120.770024,,,,"0","-1",,"11"
"427","699",CHN,CN,NGB,Ningbo,Ningbo,12-4----,Port of Ningbo,Ningbo Port Group Limited,"Port Administration Office - 496 Yanjiang Dong Road - Ningbo, Zhejiang 315200 - China",www.nbport.com.cn/wps/portal,121.55335690000,29.86666667000,"0","0","-1","1","1","0","1","0","0","0","0",30.000,Ningbo,city,"1",ningbo,"426",29.880000,121.550000,,,,"0","1412",Ning Bo,"5"
"428","700",CHN,CN,PLA,Penglai,Penglai,1-3-----,Port of Penglai,Penglai Port Authority,"Technical Development District - Penglai, Shangdong 265600 - China",,120.84004710000,37.82000000000,"0","0","-1","1","0","1","0","0","0","0","0",0.500,Penglai,city,"-1",penglai,"427",37.820000,120.840047,,,,"0","-1",,"11"
"429","703",CHN,CN,TAO,Qingdao,Qingdao,12345---,Port of Qingdao,Qingdao Port Authority,"Port Administration Office - 6 Gangqing Road - Qingdao, Shandong 266011 - China",www.qdport.com,120.31702000000,36.09583333000,"0","0","-1","1","1","1","1","1","0","0","0",50.000,Qingdao,city,"1",qingdao,"428",36.030000,120.260000,,,,"0","1423",Qingdao Gang,"4"
"430","705",CHN,CN,SHP,Qinhuangdao,Qinhuangdao,123--6--,Port of Qinhuangdao,Qinhuangdao Port Affairs Bureau,"35 Haibin Road - Haigang District - Qinhuangdao, Hebei 066002 - China",,119.58598350000,39.90666667000,"0","0","-1","1","1","1","0","0","1","0","0",5.000,Qinhuangdao,city,"1",qinhuangdao,"429",39.930000,119.610000,,,,"0","1429",Qinhuangdao,"8"
"431","706",CHN,CN,QZH,Qinzhou,Qinzhou,1-------,Port of Qinzhou,Qinzhou Port Authority,"Qinzhou, Guangxi 535011 - China",,108.58951710000,21.72277778000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Qinzhou,city,"-1",qinzhou,"430",21.722778,108.589517,,,,"0","-1",,"11"
"432","707",CHN,CN,QZJ,Quanzhou,Quanzhou,1-------,Port of Quanzhou,Quanzhou Port Authority,"Port Administration Office - Harbour Building - Quanzhou, Fujian 362000 - China",,118.57603060000,24.89194444000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Quanzhou,city,"-1",quanzhou,"431",24.891944,118.576031,,,,"0","-1",,"11"
"433","709",CHN,CN,RZH,Rizhao,Rizhao,1-------,Port of Rizhao,Rizhao Port Authority,"Huanghai No 1 Road - Rizhao, Shandong 276826 - China",www.rzport.com,119.54358070000,35.37305556000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Rizhao,city,"-1",rizhao,"432",35.373056,119.543581,,,,"0","-1",,"11"
"434","710",CHN,CN,ROQ,Rongqi,Rongqi,1-3-----,Port of Rongqi,Rongqi Harbour Administration Department,"Changti - Rongqi, Guandong 528000 - China",,113.23616020000,22.68638889000,"0","0","-1","1","0","1","0","0","0","0","0",0.500,Rongqi,city,"-1",rongqi,"433",22.686389,113.236160,,,,"0","-1",,"11"
"435","713",CHN,CN,SYX,Sanya,Sanya,1--4----,Port of Sanya,Hainan Port Management Bureau,"Sanya Port Admin Office - Jiangang Road - Sanya, Hainan 572100 - China",,109.50053000000,18.23972222000,"0","0","-1","1","0","0","1","0","0","0","0",10.000,Sanya,city,"-1",sanya,"434",18.239722,109.500530,,,,"0","-1",,"7"
