iso3,label,sublabel,latitude,longitude
IRN,JAZIREH-YE HORMOZ,,27.1,56.45
IRN,JAZIREH-YE SIRRI,,25.9,54.55
IRN,BANDAR-E PARS TERMINAL,,27.533333000000002,52.533333
IRN,BARKAN OIL-LOADING TERMINAL,,29.733333000000002,50.166667
BRA,GUAMARE OIL TERMINAL,,-4.866667,-36.283333
BRA,PORTO DE MUCURIPE,,-3.7166669999999997,-38.483333
TCA,COCKBURN HARBOR,,21.5,-71.533333
TCA,GRAND TURK,,21.433332999999998,-71.15
GRL,NIAQORNAT,,70.8,-53.666667000000004
URY,JOSE IGNACIO,,-34.95,-54.7
URY,PUERTO SAUCE,,-34.433333000000005,-57.45
URY,COLONIA,,-34.466667,-57.85
STP,SAO TOME,,0.35,6.733333
SDN,BESHAYER OIL TERMINAL,,19.4,37.316666999999995
NGA,ANTAN OIL TERMINAL,,4.216667,8.333333
NGA,ESCRAVOS OIL TERMINAL,,5.5,5.0
NGA,BRASS OIL TERMINAL,,4.066667,6.283333
NGA,YOHO TERMINAL,,4.016667,7.466667
NGA,SEA EAGLE TERMINAL,,4.8,5.316667
NGA,QUA IBOE OIL TERMINAL,,4.233333,8.033333
NGA,PENNINGTON OIL TERMINAL,,4.25,5.616667
NGA,BONNY OFFSHORE TERMINAL,,4.183333,7.233333
NGA,FORCADOS OIL TERMINAL,,5.1666669999999995,5.183333
NGA,UKPOKITI MARINE TERMINAL,,5.716667,4.8333330000000005
NGA,ODUDU TERMINAL,,4.0,7.766667
NGA,OKONO TERMINAL,,3.983333,7.3
NGA,OKWORI TERMINAL,,3.85,6.983333
IDN,LABUHA,,-0.633333,127.46666699999999
VIR,CHARLOTTE AMALIE,,18.35,-64.93333299999999
AUS,PORT BONYTHON,,-33.016667,137.76666699999998
AUS,POINT MURAT,,-21.816667000000002,114.183333
AUS,ONSLOW,,-21.65,115.1
AUS,PORT WALCOTT,,-20.65,117.183333
AUS,MILNER BAY,,-13.866667000000001,136.416667
AUS,GOVE,,-12.2,136.7
AUS,ARDROSSAN,,-34.433333000000005,137.916667
AUS,PORT GILES,,-35.033333,137.76666699999998
AUS,WALLAROO,,-33.933333000000005,137.616667
AUS,LUCINDA,,-18.516667,146.333333
AUS,HAY POINT,,-21.283333,149.3
AUS,CAPE CUVIER,,-24.216667,113.38333300000001
AUS,KLEIN POINT,,-34.966667,137.76666699999998
AUS,USELESS LOOP,,-26.083333,113.4
AUS,CAPE FLATTERY HARBOR,,-14.95,145.35
CUB,CARDENAS,,23.05,-81.2
CUB,ISABELA DE SAGUA,,22.95,-80.0
CUB,BAHIA DE SAGUA DE TANAMO,,20.683332999999998,-75.333333
TUN,TAZERKA OIL TERMINAL,,36.6,11.683333
TUN,HOUMT SOUK,,33.883333,10.85
TUN,SKHIRA,,34.283333,10.1
TUN,ASHTART OIL TERMINAL,,34.283333,11.383333
TUN,DIDON TERMINAL,,33.783333,11.9
IDN,LINGKAS,,3.2833330000000003,117.6
IDN,SENIPAH OIL TERMINAL,,-0.95,117.16666699999999
IDN,LAWI LAWI OIL TERMINAL,,-1.45,116.766667
IDN,NORTH PULAU LAUT COAL TERMINAL,,-3.2,116.28333300000001
IDN,TANJUNG SANGATA,,0.366667,117.566667
ITA,BAGNOLI,,40.816666999999995,14.166667000000002
IDN,LABUHANHAJI,,-8.7,116.566667
IDN,MAUMERE,,-8.616667,122.21666699999999
IDN,LARANTUKA,,-8.35,122.983333
IDN,AMPENAN,,-8.566667,116.066667
IDN,WAINGAPU,,-9.633333,120.21666699999999
SWE,STENUNGSUND,,58.066667,11.833333
SWE,BERGKVARA,,56.38333299999999,16.1
SWE,STORA JATTERSON,,57.1,16.566667000000002
REU,SAINT-PIERRE,,-21.35,55.466667
REU,SAINT-DENIS,,-20.866667,55.45
MYS,KIRTEH OIL TERMINAL,,4.566667,103.466667
MYS,TAPIS MARINE TERMINAL A,,5.516667,105.016667
MYS,PORT LANGKAWI,,6.433333,99.766667
HTI,JACMEL,,18.233333,-72.533333
HTI,MIRAGOANE,,18.45,-73.083333
HTI,PETIT GOAVE,,18.433332999999998,-72.866667
HTI,PORT AU PRINCE,,18.55,-72.35
HTI,CAP HAITIEN,,19.766667,-72.2
LKA,KANKESANTURAI,,9.816667,80.05
ISL,KEFLAVIK,,64.0,-22.55
VIR,PORT ALUCROIX,,17.7,-64.766667
VIR,FREDERIKSTED,,17.716667,-64.883333
VIR,LIMETREE BAY,,17.7,-64.75
TUR,GEMLIK,,40.416667,29.116667
EGY,SIDI KERIR (KURAYR),,31.1,29.616667
EGY,EL HAMRA OIL TERMINAL,,30.983333000000002,28.866667
YEM,RUDUM TERMINAL,,13.983332999999998,47.916667
YEM,BALHAF,,13.966667000000001,48.183333000000005
DNK,ENSTED,,55.016667000000005,9.433333
SHN,GEORGETOWN,,-7.933333,-14.416667000000002
SHN,NORTH POINT,,-7.883333,-14.366667000000001
SHN,JAMESTOWN,,-15.916667000000002,-5.716667
CUB,MEDIA LUNA,,20.15,-77.43333299999999
CUB,CEIBA HUECA,,20.216667,-77.31666700000001
CUB,MANZANILLO,,20.35,-77.116667
CUB,JUCARO,,21.616667,-78.85
CUB,TUNAS DE ZAZA,,21.633333,-79.55
CUB,GUAYABAL,,20.7,-77.616667
CUB,NUEVA GERONA,,21.916667,-82.8
SGP,PULAU BUKOM,,1.233333,103.766667
SGP,PULAU SEBAROK,,1.2,103.8
PRI,AGUADILLA,,18.433332999999998,-67.15
PRI,SAN JUAN,,18.466667,-66.116667
PRI,PLAYA DE HUMACAO,,18.166667,-65.75
PRI,PUERTO YABUCOA,,18.05,-65.833333
PRI,ARROYO,,17.966667,-66.06666700000001
PRI,LAS MAREAS,,17.95,-66.166667
PRI,PLAYA DE GUANICA,,17.966667,-66.916667
PRI,MAYAGUEZ,,18.2,-67.15
TUR,BOTAS,,36.883333,35.933333000000005
TUR,ALANYA,,36.533333,32.0
TUR,ORDU,,41.0,37.883333
TUR,SINOP,,42.05,35.166667
TUR,MUDANYA,,40.383333,28.883333
TUR,ANTALYA OFFSHORE TERMINAL,,36.816666999999995,30.6
TUR,BOTAS NATURAL GAS TERMINAL,,41.0,27.983333000000002
TUR,BOTAS DORTYOL OIL TERMINAL,,36.866667,36.133333
TUR,TOROS GUBRE,,36.916667,35.966667
TUR,DELTA TERMINAL,,36.85,36.166667
TUR,DIKILI,,39.016667,26.816667
TUR,GEBZE,,40.766667,29.55
TUR,YARIMCA,,40.8,29.7
VUT,FORARI BAY,,-17.683332999999998,168.55
GAB,LIBREVILLE,,0.383333,9.45
GAB,PORT OWENDO,,0.283333,9.5
GAB,CAP LOPEZ,,-0.633333,8.716667
GAB,OGUENDJO TERMINAL,,-1.466667,8.916667
GAB,GAMBA OIL TERMINAL,,-2.833333,10.0
GAB,M'BYA OIL TERMINAL,,-3.8833330000000004,10.933333
PLW,MALAKAL HARBOR,,7.3333330000000005,134.45
EGY,AIN SUKHNA TERMINAL,,29.583333000000003,32.366667
EGY,AL QUSAYR,,26.1,34.283333
EGY,ZEIT BAY TERMINAL,,27.833333000000003,33.6
EGY,RAS SHUKHIER,,28.133333,33.283333
EGY,RAS GHARIB,,28.35,33.1
EGY,WADI FEIRAN,,28.75,33.2
EGY,ZAFARANA TERMINAL,,29.166666999999997,32.683333000000005
EGY,ZEIT BAY LPG TERMINAL,,27.8,33.566666999999995
EGY,EAST ZEIT TERMINAL,,27.85,33.6
EGY,SHARM EL SHEIKH,,27.85,34.283333
EGY,RAS BADRAN OIL TERMINAL,,28.95,33.166667
EGY,RAS SUDR,,29.583333000000003,32.7
EGY,HAMRAWEIN,,26.25,34.2
CYM,GEORGETOWN,,19.3,-81.383333
CYM,CAYMAN BRAC,,19.75,-79.75
IDN,ULEELHEUE,,5.566667,95.283333
IDN,BLANGLANCANG,,5.25,97.116667
IDN,JABUNG BATANGHARI MARINE TERMINAL,,-0.916667,104.06666700000001
IDN,KUALA KAPUS,,3.0,114.36666699999999
IDN,KUALA TANJUNG,,3.3666669999999996,99.483333
COL,POZOS COLORADOS,,11.15,-74.25
COL,MAMONAL,,10.316667,-75.516667
COL,TURBO,,8.083333,-76.733333
COL,COVENAS,,9.416667,-75.68333299999999
COL,PUERTO PRODECO,,11.15,-74.216667
COL,COVENAS OFFSHORE TERM.,,9.5,-75.733333
MEX,ISLA SAN MARCOS,,27.183333,-112.1
MEX,SAN JUAN DE LA COSTA,,24.4,-110.7
MEX,ROSARITO,,32.366667,-117.1
MEX,PUERTO MORRO REDONDO,,28.05,-115.183333
THA,SI RACHA TERMINAL,,13.116667000000001,100.883333
THA,KO SI CHANG TERMINAL,,13.166667000000002,100.81666700000001
THA,PETCHBURI TERMINAL,,13.166667000000002,100.15
THA,RAYONG TPI TERMINAL,,12.633333,101.3
THA,SIAM SEAPORT,,13.133332999999999,100.883333
THA,BONGKOT TERMINAL,,8.05,102.333333
THA,TANTAWAN MARINE TERMINAL,,10.083333,101.416667
THA,ERAWAN TERMINAL,,9.1,101.35
THA,BENCHAMAS TERMINAL,,10.516667,101.25
THA,SI RACHA,,13.166667000000002,100.916667
WLF,MATA-UTU,,-13.283332999999999,-176.133333
RUS,PRIMORSK,,60.36666700000001,28.633333
CYP,XEROS,,35.133333,32.833333
CYP,DHEKELIA,,34.966667,33.716667
FRA,BAIE DU MARIGOT,,18.066667000000002,-63.083332999999996
SXM,COLES BAY OIL TERMINAL,,18.016667,-63.083332999999996
PAN,CHIRIQUI GRANDE,,8.95,-82.116667
PAN,BOCAS DEL TORO,,9.333333,-82.233333
JAM,LUCEA,,18.45,-78.166667
JAM,FALMOUTH,,18.483333,-77.65
JAM,RIO BUENO,,18.466667,-77.466667
MYS,LUTONG,,4.466667,114.0
LBR,CAPE PALMAS,,4.366667,-7.716667
THA,PHUKET,,7.8333330000000005,98.4
OMN,MINA AL FAHL,,23.633333,58.516667000000005
OMN,QALHAT LNG TERMINAL,,22.683332999999998,59.4
GBR,NEW HOLLAND,,53.7,-0.366667
UKR,ALUSHTA,,44.683333000000005,34.416667
UKR,KERCH,,45.35,36.483333
UKR,KYRYLIVKA,,46.35,35.366667
UKR,KHERSON,,46.616667,32.6
IDN,TANJUNGPINANG,,0.916667,104.45
IDN,DABO,,-0.5,104.56666700000001
IDN,TOBOALI,,-3.016667,106.45
IDN,PANGKALPINANG,,-2.1166669999999996,106.13333300000001
IDN,CINTA OIL TERMINAL,,-5.5,106.233333
IDN,TELUK BAYUR,,-1.0,100.366667
IDN,ARDJUNA OIL FIELD,,-5.883333,107.71666699999999
IDN,LALANG MARINE TERMINAL,,1.183333,102.216667
IDN,TANJUNGPANDAN,,-2.75,107.63333300000001
IDN,BENGKULU,,-3.7833330000000003,102.25
IDN,PULAU BAAI,,-3.916667,102.283333
IDN,RAMBA,,-2.6166669999999996,104.133333
IDN,SEKUPANG,,1.133333,103.916667
PHL,SURIGAO CITY,,9.783333,125.5
PHL,MATI,,6.95,126.21666699999999
PHL,POLLOC (COTABATO),,7.35,124.21666699999999
PHL,ZAMBOANGA,,6.9,122.066667
PHL,PORT OZAMIS,,8.133333,123.85
PHL,ILIGAN,,8.233333,124.233333
PHL,VILLANUEVA,,8.583333,124.766667
PHL,BASILIAN CITY (ISABELA),,6.716667,121.96666699999999
PHL,JOLO,,6.05,121.0
PHL,ORMOC,,11.0,124.6
PHL,TAGBILARAN,,9.65,123.85
PHL,TUBIGAN,,9.95,123.96666699999999
PHL,TOLEDO,,10.366667,123.63333300000001
PHL,BAIS,,9.6,123.11666699999999
PHL,DUMAGUETE,,9.316667,123.3
PHL,PULUPANDAN,,10.516667,122.8
PHL,JORDAN,,10.666667,122.58333300000001
PHL,ILOILO,,10.7,122.58333300000001
PHL,MAASIN,,10.133333,124.83333300000001
PHL,BAYBAY,,10.683333,124.8
PHL,BATANGAS CITY,,13.75,121.05
PHL,SAN FERNANDO HARBOR,,16.616667,120.316667
PHL,CALAPAN,,13.416667000000002,121.183333
PHL,PORT BORONGAN,,11.6,125.433333
PHL,CATBALOGAN,,11.766667,124.88333300000001
PHL,APARRI,,18.366667,121.63333300000001
PHL,HONDAGUA,,13.95,122.233333
PHL,JOSE PANGANIBAN,,14.283332999999999,122.683333
PHL,TABACO,,13.366667000000001,123.733333
PHL,LEGAZPI PORT,,13.15,123.75
PHL,ISABEL,,10.916667,124.433333
PHL,TANAUAN,,11.1,125.016667
BLZ,BELIZE CITY,,17.5,-88.18333299999999
SHN,EDINBURGH OF THE SEVEN SEAS,,-37.05,-12.3
SLB,HONIARA,,-9.416667,159.95
SLB,PORT NORO,,-8.216667,157.183333
CRI,PUNTARENAS,,9.983333,-84.833333
KIR,TARAWA ATOLL,,1.333333,172.933333
RUS,VOSTOCHNYY,,42.75,133.083333
TZA,KILWA KIVINJE,,-8.733333,39.416667
TZA,MJIMWEMA TERMINAL,,-6.816667,39.366667
GRC,NISOS NAXOS,,37.1,25.366667
COG,DJENO TERMINAL,,-4.933333,11.9
COG,N'KOSSA TERMINAL,,-5.266667,11.566667
COG,YOMBO TERMINAL,,-4.45,11.1
BES,ORANJESTAD,,17.483333,-62.983332999999995
DNK,SKAERBAEK,,55.516667000000005,9.616667
PNG,LORENGAU,,-2.016667,147.26666699999998
PNG,WEWAK HARBOR,,-3.566667,143.633333
PNG,KOKOPO,,-4.3333330000000005,152.26666699999998
CAN,DOUGLASTOWN,,48.766667,-64.383333
GBR,BRAEFOOT BAY TERMINAL,,56.033333,-3.316667
GBR,HOUND POINT TERMINAL,,56.0,-3.3666669999999996
GBR,INVERGORDON,,57.683333,-4.1666669999999995
USA,MAKUSHIN,,53.766667000000005,-166.98333300000002
GTM,PUERTO BARRIOS,,15.733332999999998,-88.6
KNA,BASSETERRE,,17.3,-62.716667
KNA,CHARLESTOWN,,17.133333,-62.63333299999999
USA,EL SEGUNDO,,33.916667,-118.433333
USA,PRISONERS,,34.016667,-119.683333
USA,VENTURA,,34.283333,-119.28333300000001
USA,ELLWOOD,,34.433333000000005,-119.91666699999999
USA,GAVIOTA,,34.466667,-120.2
USA,PISMO BEACH,,35.133333,-120.65
USA,DAVENPORT,,37.016667,-122.2
ARE,FATEH OIL TERMINAL,,25.583333,54.416667000000004
ARE,MUBARRAZ OIL TERMINAL,,24.433332999999998,53.516667000000005
ARE,JAZIRAT DAS,,25.15,52.86666700000001
ARE,HULAYLAH OIL TERMINAL,,25.983333,55.933333
ARE,SHARJAH OFFSHORE TERMINAL,,25.583333,55.4
ARE,AJMAN,,25.416667,55.433333
ARE,ZIRKUH PETROLEUM PORT,,25.016667,53.0
ARE,ZIRKUH OIL FIELD,,24.866667,53.05
MEX,CAMPECHE,,19.85,-90.55
MEX,DOS BOCAS TERMINAL,,18.433332999999998,-93.216667
MEX,CAYO ARCAS TERMINAL,,20.166667,-91.983333
MEX,PROGRESO,,21.283333,-89.666667
MEX,SAN MIGUEL DE COZUMEL,,20.5,-86.966667
GBR,STROMNESS,,58.966667,-3.3
ECU,LA LIBERTAD,,-2.2166669999999997,-80.916667
USA,KARLUK,,57.566667,-154.45
USA,KANATAK,,57.566667,-156.033333
USA,BELKOFSKI,,55.083332999999996,-162.033333
USA,SANAK,,54.483332999999995,-162.816667
USA,KNUDSON COVE,,55.466667,-131.8
USA,WATERFALL,,55.3,-133.23333300000002
USA,KAKE,,56.966667,-133.933333
USA,UNGA,,55.183333,-160.5
USA,KATALLA,,60.2,-144.533333
USA,SHEPARD POINT,,60.63333299999999,-145.666667
USA,SWANPORT,,61.083332999999996,-146.4
USA,METLAKATLA,,55.13333299999999,-131.566667
CIV,SAN PEDRO,,4.733333,-6.616667
CIV,PORT BOUET,,5.233333,-3.9666669999999997
CIV,ESPOIR MARINE TERMINAL,,5.05,-4.45
CIV,BAOBAB MARINE TERMINAL,,4.966667,-4.55
NOR,FAGERSTRAND,,59.733332999999995,10.6
NOR,KOPERVIK,,59.283333,5.316667
NOR,KARSTO,,59.266667000000005,5.516667
NOR,VALLOY,,59.266667000000005,10.5
NOR,SLAGENSTANGEN,,59.316667,10.516667
NOR,MONGSTAD,,60.816667,5.033333
NOR,TROMSO,,69.65,18.966667
NOR,ANDENES,,69.333333,16.133333
NOR,HENNINGSVAER,,68.15,14.216667000000001
NOR,MO INLET,,66.31666700000001,14.133332999999999
NOR,STURA,,60.61666700000001,4.85
NOR,BERLEVAG,,70.866667,29.1
CHN,BEIHAI,,21.483333,109.066667
CHN,LON SHUI TERMINAL,,20.833333,115.683333
AGO,MALONGO OIL TERMINAL,,-5.433333,12.083333
AGO,CABINDA,,-5.533333,12.2
AGO,FUTILA TERMINAL,,-5.45,12.183333
AGO,KUITO OIL FIELD,,-5.466667,11.5
AGO,TAKULA TERMINAL,,-5.216667,11.783333
CAN,COME BY CHANCE HARBOR,,47.8,-54.016667000000005
LBY,EZ ZUEITINA,,30.85,20.05
LBY,RAS   LANUF,,30.516666999999998,18.566667000000002
LBY,AS SIDR,,30.633333,18.366667
LBY,MISRATAH,,32.366667,15.216667000000001
LBY,AZ ZAWIYA,,32.8,12.716667
LBY,MARSA SABRATAH,,32.816666999999995,12.5
LBY,BOURI OIL FIELD,,33.9,12.65
PNG,DARU,,-9.066667,143.2
PNG,PORT MORESBY,,-9.466667,147.133333
PNG,KUMUL,,-8.1,144.566667
DEU,SASSNITZ,,54.516667000000005,13.65
ITA,MILAZZO,,38.216667,15.25
ITA,POZZALLO,,36.716667,14.85
BRN,SERIA OIL LOADING TERMINAL,,4.616667,114.316667
BRN,LUMUT,,4.716667,114.45
KOR,POHANG,,36.05,129.383333
KOR,DAESAN HANG,,37.016667,126.4
BRA,DTSE / GEGUA OIL TERMINAL,,-22.816667000000002,-43.15
BRA,GEBIG,,-23.05,-44.216667
BRA,TRAMANDAI,,-29.983333000000002,-50.133333
BRA,ARATU,,-12.783333,-38.5
BRA,MADRE DE DEUS,,-12.75,-38.616667
BRA,SAO SEBASTIAO,,-23.8,-45.4
MYS,PORT DICKSON,,2.5333330000000003,101.783333
MYS,MALONG MARINE TERMINAL,,4.633333,104.81666700000001
MYS,PELABUHAN SUNGAI UDANG,,2.25,102.133333
QAT,UMM SAID,,24.916667,51.566666999999995
QAT,JAZIRAT HALUL,,25.683332999999998,52.416667
QAT,AL SHAHEEN TERMINAL,,26.583333000000003,52.0
QAT,AL RAYYAN TERMINAL,,26.65,51.55
HND,PUERTO CORTES,,15.833332999999998,-87.95
HND,TELA,,15.783332999999999,-87.45
HND,LA CEIBA,,15.783332999999999,-86.8
HND,TRUJILLO,,15.916667000000002,-85.95
HND,PUERTO CASTILLA,,16.0,-85.983333
DZA,TENES,,36.533333,1.316667
IND,NAGAPPATTINAM,,10.766667,79.85
IND,CUDDALORE,,11.716667,79.766667
IND,PONDICHERRY,,11.933333,79.833333
IND,MACHILIPATNAM,,16.15,81.166667
NIC,PUERTO SANDINO,,12.183333,-86.766667
ATG,ST JOHNS,,17.116667,-61.85
ITA,RADA DI VADO,,44.266667,8.433333
ITA,VADA,,43.35,10.45
IDN,KASIM TERMINAL,,-1.3,131.01666699999998
IDN,TG. SORONG,,-0.883333,131.23333300000002
VNM,CAM PHA,,21.033333,107.36666699999999
VNM,NHA TRANG,,12.25,109.233333
VNM,HON GAI,,20.95,107.066667
VNM,DAI HANG,,8.483333,108.683333
CAN,PELEE I WEST DOCK,,41.766667,-82.68333299999999
CAN,LEAMINGTON,,42.033333,-82.6
RUS,MYS ROGATYY OKTYABRSKIY,,50.733333,142.1
RUS,PORONAYSK,,49.216667,143.133333
RUS,UGLEGORSK,,49.083333,142.033333
RUS,LESOGORSK,,49.45,142.133333
RUS,ALEKSANDROVSK -SAKHALINSKIY,,50.9,142.133333
RUS,LAZAREV,,52.216667,141.51666699999998
RUS,VITAZ MARINE TERMINAL,,52.7,143.55
CMR,KOLE OIL TERMINAL,,4.25,8.55
CMR,MOUDI MARINE TERMINAL,,4.116667,8.483333
CMR,EBOME MARINE TERMINAL,,2.8,9.816667
CMR,KOME KRIBI 1 MARINE TERMINAL,,2.916667,9.8
CMR,LIMBOH TERMINAL,,3.983333,9.15
IDN,BULA,,-3.1,130.5
GRC,LIMIN KOS,,36.9,27.283333000000002
AUS,PORT LATTA,,-40.833333,145.383333
NCL,BAIE DE KOUAOUA,,-21.383333,165.816667
NCL,BAIE UGUE,,-21.15,165.55
JPN,MORI,,42.116667,140.583333
JPN,KIIRE,,31.383333,130.55
JPN,MUTUREZIMA KO,,33.966667,130.866667
JPN,GAMAGORI KO,,34.816666999999995,137.216667
JPN,KOBE,,34.65,135.183333
JPN,IWAKUNI KO,,34.183333000000005,132.25
JPN,TOKUYAMA,,34.033333,131.816667
JPN,HIROSHIMA,,34.35,132.466667
JPN,AOKATA,,32.983333,129.066667
JPN,FUKUI,,36.066666999999995,136.2
JPN,NISHIHARA,,26.216666999999998,127.8
JPN,ONODA,,34.0,131.183333
JPN,MATSU-SHIMA,,32.933333000000005,129.6
JPN,NAMIKATA,,34.116667,132.9
JPN,YANAI,,33.95,132.133333
VEN,EL TABIAZO,,10.766667,-71.533333
VEN,VENTERMINALS,,10.483333,-68.033333
VEN,MARACAIBO,,10.633333,-71.6
VEN,PUNTA CARDON,,11.633333,-70.233333
VEN,AMUAY (BAHIA DE AMUAY),,11.75,-70.233333
VEN,PUERTO CUMAREBO,,11.483333,-69.35
VEN,EL PALITO,,10.483333,-68.116667
VEN,GUANTA,,10.25,-64.583333
VEN,PUERTO DE HIERRO,,10.633333,-62.1
VEN,EL GUAMACHE,,10.9,-64.1
VEN,CUMANA (PUERTO SUCRE),,10.466667,-64.18333299999999
VEN,PUERTO LA CRUZ,,10.25,-64.633333
VEN,JOSE TERMINAL,,10.1,-64.85
VEN,LAS PIEDRAS,,11.7,-70.216667
TTO,SCARBOROUGH,,11.183333,-60.733332999999995
NRU,NAURU,,-0.533333,166.916667
BHR,SITRAH,,26.166667,50.666667
CAN,DALHOUSIE,,48.066666999999995,-66.366667
GLP,BASSE TERRE,,16.0,-61.733332999999995
GLP,PORT LOUIS,,16.416667,-61.533333
CAN,CANAPORT (ST. JOHN),,45.2,-65.983333
TTO,BRIGHTON,,10.25,-61.63333299999999
TTO,POINT FORTIN,,10.2,-61.7
TTO,ANSE TEMBLADORA,,10.683333,-61.583332999999996
TTO,GALEOTA POINT TERMINAL,,10.133333,-60.983332999999995
TTO,POINTE A PIERRE,,10.316667,-61.466667
DEU,BUTZFLETH,,53.65,9.516667
GHA,SALTPOND,,5.2,-1.05
COM,FOMBONI,,-12.266667,43.75
COM,MOUTSAMOUDU,,-12.15,44.4
COM,MORONI,,-11.7,43.25
COM,DZAOUDZI,,-12.783333,45.25
MYS,MOSTYN,,4.683333,118.25
MYS,KUDAT,,6.883333,116.85
NFK,KINGSTON,,-29.066667,167.95
MNP,ROTA,,14.133332999999999,145.15
ITA,PORTOFERRAIO,,42.816666999999995,10.333333
DOM,SANCHEZ,,19.233333,-69.616667
DOM,ANDRES (ANDRES LGN TERMINAL),,18.433332999999998,-69.633333
DOM,PUERTO VIEJO DE AZUA,,18.35,-70.833333
DOM,CABO ROJO,,17.916667,-71.65
DOM,PUNTA NIZAO OIL TERMINAL,,18.2,-70.2
DOM,PUERTO PLATA,,19.8,-70.7
DOM,PEPILLO SALCEDO,,19.7,-71.75
ISL,BLONDUOS,,65.666667,-20.3
USA,LOOP TERMINAL,,28.883333,-90.016667
SAU,RAS  TANNURAH,,26.633333,50.166667
SAU,JU AYMAH OIL TERMINAL,,26.933333,50.033333
SAU,JU AYMAH LPG TERMINAL,,26.866667,50.05
SAU,RAS AL MISHAB,,28.116667,48.633333
SAU,RAS AL KHAFJI,,28.433333,48.583333
MMR,SITTWE,,20.133333,92.9
MMR,YETAGUN MARINE TERMINAL,,13.05,96.85
CHN,QINGDAO GANG,,36.033333,120.266667
CHN,BAYUQUAN,,40.3,122.08333300000001
CHN,CHANGSHU,,31.766666999999998,120.95
CHN,DANDONG,,39.816666999999995,124.15
CHN,LANSHAN,,30.1,119.36666699999999
CHN,ZHAPU,,30.583333000000003,121.08333300000001
CHN,CHANGZHOU,,31.966666999999998,119.983333
CHN,JINZHOU WAN,,40.75,121.1
CHN,SUIZHANG GANG,,40.066666999999995,121.05
USA,ALABASTER,,44.183333000000005,-83.55
USA,ROCKPORT,,45.2,-83.383333
USA,ROGERS CITY,,45.45,-83.81666700000001
USA,PORT HOPE,,43.95,-82.7
AGO,PALANCA TERMINAL,,-6.95,12.4
AGO,NAMIBE,,-15.2,12.15
AGO,ESTRELA OIL FIELD,,-6.45,12.4
AGO,PORTO AMBOIM,,-10.733333,13.75
AGO,SUMBE,,-11.2,13.833332999999998
AGO,GIRASSOL TERMINAL,,-7.65,11.683333
JOR,AL AQABAH,,29.516666999999998,35.0
KIR,CANTON ISLAND,,-2.833333,-171.716667
ITA,MELILLI OIL TERMINAL,,37.116667,15.25
FJI,SAVUSAVU BAY,,-16.766667,179.333333
CHN,SANYA,,18.316667000000002,109.45
USA,EKUK,,58.816667,-158.566667
USA,CLARKS POINT,,58.85,-158.55
USA,NASH HARBOR,,60.2,-166.98333300000002
USA,ST MICHAEL,,63.483332999999995,-162.033333
USA,UNALAKLEET,,63.88333299999999,-160.783333
USA,SOLOMON,,64.55,-164.4
USA,NOME,,64.5,-165.416667
USA,GRANTLEY HARBOR,,65.266667,-166.333333
USA,SAVOONGA,,63.683333,-170.4
USA,DEERING,,66.083333,-162.73333300000002
USA,WAINWRIGHT,,70.65,-160.0
USA,BARROW,,71.283333,-156.783333
USA,BERNARD HARBOR,,70.133333,-143.633333
USA,VILLAGE COVE,,57.13333299999999,-170.26666699999998
ITA,SARROCH OIL TERMINAL,,39.083333,9.033333
ITA,PORTO PONTE ROMANO,,39.05,8.466667
PNG,LAE,,-6.733333,147.0
LBN,SAYDA,,33.5,35.35
LBN,SIDON/ZAHRANI TERMINAL,,33.533333,35.316666999999995
GNQ,BATA,,1.8666669999999999,9.766667
GNQ,PUNTA EUROPA TERMINAL,,3.7833330000000003,8.716667
GNQ,CEIBA TERMINAL,,1.416667,9.233333
GNQ,SERPENTINA TERMINAL,,3.8,8.083333
DNK,STIGSNAESVAERKET,,55.2,11.25
DNK,GULFHAVEN,,55.2,11.266667
KWT,MINA AZ ZAWR,,28.733333000000002,48.4
KWT,MINA ASH SHUAYBAH,,29.033333000000002,48.166667
KWT,MINA ABD ALLAH,,29.016666999999998,48.166667
KWT,MINA AL AHMADI,,29.066667,48.166667
IND,MANDVI,,22.833333,69.35
IND,VERAVAL,,20.9,70.366667
IND,JAWAHARLAL NEHRU PORT (NHAVA SHIVA),,18.95,72.95
IND,CALICUT (KOZHIKODE),,11.25,75.766667
IND,BEYPORE,,11.166667,75.8
IND,KOLACHEL,,8.166667,77.25
IND,TRIVANDRUM,,8.483333,76.95
IND,SIKKA,,22.433332999999998,69.833333
IND,MUNDRA,,22.733333,69.7
IND,DAHEJ,,21.7,72.533333
IND,BELEKERI,,14.7,74.266667
IND,VADINAR TERMINAL,,22.516667,69.7
IND,NAVLAKHI,,22.95,70.45
IDN,POLENG OIL FIELD,,-6.65,112.91666699999999
SAU,DUBA,,27.566667,35.533333
SAU,DUBA BULK PLANT TANKER TERMINAL,,27.316667,35.9
SLV,ACAJUTLA OFFSHORE TERMINAL,,13.583332999999998,-89.866667
SWE,SLITE,,57.7,18.816667000000002
SWE,STORUGNS,,57.833332999999996,18.8
IDN,BANTEN,,-6.016667,105.96666699999999
IDN,ANYER LOR,,-6.05,105.91666699999999
IDN,TEGAL,,-6.85,109.13333300000001
IDN,PEKALONGAN,,-6.85,109.7
IDN,SEMARANG,,-6.95,110.41666699999999
IDN,REMBANG,,-6.7,111.35
IDN,TUBAN,,-6.733333,112.15
IDN,GRESIK,,-7.15,112.65
